global_trial_index,phase,is_practice,stimulus_onset_monotonic,stimulus_onset_lsl,scheduled_response_window_close_monotonic,scheduled_response_window_close_lsl,response_window_close_monotonic,response_window_close_lsl,response_window_close_overshoot_seconds,scheduled_next_trial_onset_monotonic,actual_next_trial_onset_monotonic,actual_next_trial_onset_lsl,actual_trial_duration_seconds,actual_trial_duration_lsl_seconds,next_onset_schedule_drift_seconds,planned_break_after_trial,probe_after,timing_semantics_version,timing_finalization_status
819,query,0,1298120.421,1298120.6152229,1298122.0210000002,1298122.2152229,1298122.031,1298122.2189809,0.009999999776482582,1298122.0210000002,1298122.109,1298122.2987934,1.6879999998491257,1.683570499997586,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
820,query,0,1298122.109,1298122.2987934,1298123.709,1298123.8987934,1298123.718,1298123.9046661,0.009000000078231096,1298123.709,1298123.796,1298123.9946964,1.6870000001508743,1.6959029999561608,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
821,query,0,1298123.796,1298123.9946964,1298125.3960000002,1298125.5946964,1298125.406,1298125.5934739,0.009999999776482582,1298125.3960000002,1298125.468,1298125.6600445,1.672000000020489,1.6653481000103056,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
822,query,0,1298125.468,1298125.6600445,1298127.0680000002,1298127.2600445,1298127.078,1298127.2647786,0.009999999776482582,1298127.0680000002,1298127.156,1298127.3488727,1.6879999998491257,1.6888282001018524,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
823,query,0,1298127.156,1298127.3488727,1298128.756,1298128.9488727,1298128.765,1298128.953687,0.008999999845400453,1298128.756,1298128.843,1298129.0294442,1.6870000001508743,1.6805714999791235,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
824,query,0,1298128.843,1298129.0294442,1298130.4430000002,1298130.6294442,1298130.453,1298130.6391735,0.009999999776482582,1298130.4430000002,1298130.531,1298130.7273466,1.6879999998491257,1.697902400046587,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
825,query,0,1298130.531,1298130.7273466,1298132.131,1298132.3273466001,1298132.14,1298132.326587,0.008999999845400453,1298132.131,1298132.218,1298132.4062416,1.6870000001508743,1.6788949999026954,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
826,query,0,1298132.218,1298132.4062416,1298133.8180000002,1298134.0062416,1298133.828,1298134.0152222,0.009999999776482582,1298133.8180000002,1298133.89,1298134.0826486,1.6719999997876585,1.6764070000499487,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
827,query,0,1298133.89,1298134.0826486,1298135.49,1298135.6826486,1298135.5,1298135.6871496,0.010000000009313226,1298135.49,1298135.562,1298135.7498916,1.672000000020489,1.6672430001199245,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
828,query,0,1298135.562,1298135.7498916,1298137.162,1298137.3498916002,1298137.171,1298137.3600261,0.009000000078231096,1298137.162,1298137.234,1298137.4337911,1.672000000020489,1.6838994999416173,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
829,query,0,1298137.234,1298137.4337911,1298138.834,1298139.0337911001,1298138.843,1298139.0308558,0.009000000078231096,1298138.834,1298138.906,1298139.0949338,1.672000000020489,1.6611426998861134,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
830,query,0,1298138.906,1298139.0949338,1298140.506,1298140.6949338,1298140.515,1298140.7031499,0.008999999845400453,1298140.506,1298140.562,1298140.7612581,1.6559999999590218,1.6663242999929935,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
831,query,0,1298140.562,1298140.7612581,1298142.162,1298142.3612581,1298142.171,1298142.3579934,0.009000000078231096,1298142.162,1298142.234,1298142.4209765,1.672000000020489,1.659718400100246,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
832,query,0,1298142.234,1298142.4209765,1298143.834,1298144.0209765001,1298143.843,1298144.0312946,0.009000000078231096,1298143.834,1298143.921,1298144.1125918,1.6870000001508743,1.691615300020203,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
833,query,0,1298143.921,1298144.1125918,1298145.5210000002,1298145.7125918001,1298145.531,1298145.7180085,0.009999999776482582,1298145.5210000002,1298145.593,1298145.7811218,1.672000000020489,1.6685299999080598,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
834,query,0,1298145.593,1298145.7811218,1298147.1930000002,1298147.3811218,1298147.203,1298147.3909336,0.009999999776482582,1298147.1930000002,1298147.296,1298147.4890353,1.702999999979511,1.7079135000240058,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
835,query,0,1298147.296,1298147.4890353,1298148.8960000002,1298149.0890353,1298148.906,1298149.0923106,0.009999999776482582,1298148.8960000002,1298148.968,1298149.1566413,1.672000000020489,1.667606000090018,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
836,query,0,1298148.968,1298149.1566413,1298150.5680000002,1298150.7566413002,1298150.578,1298150.764026,0.009999999776482582,1298150.5680000002,1298150.64,1298150.8376786,1.6719999997876585,1.6810373000334948,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
837,query,0,1298150.64,1298150.8376786,1298152.24,1298152.4376786002,1298152.25,1298152.4372863,0.010000000009313226,1298152.24,1298152.312,1298152.5028771,1.672000000020489,1.6651984998025,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
838,query,0,1298152.312,1298152.5028771,1298153.912,1298154.1028771,1298153.921,1298154.1097987,0.009000000078231096,1298153.912,1298153.968,1298154.1598798,1.6560000001918525,1.6570027000270784,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
839,query,0,1298153.968,1298154.1598798,1298155.5680000002,1298155.7598798,1298155.578,1298155.7665777,0.009999999776482582,1298155.5680000002,1298155.64,1298155.8265475,1.6719999997876585,1.6666677000466734,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
840,query,0,1298155.64,1298155.8265475,1298157.24,1298157.4265475,1298157.25,1298157.4373426,0.010000000009313226,1298157.24,1298157.296,1298157.4938663,1.6560000001918525,1.6673187999986112,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
841,query,0,1298157.296,1298157.4938663,1298158.8960000002,1298159.0938663,1298158.906,1298159.0924868,0.009999999776482582,1298158.8960000002,1298158.953,1298159.1480302,1.656999999890104,1.6541639000643045,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
842,query,0,1298158.953,1298159.1480302,1298160.553,1298160.7480302001,1298160.562,1298160.7497943,0.008999999845400453,1298160.553,1298160.625,1298160.8112236,1.672000000020489,1.6631934000179172,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
843,query,0,1298160.625,1298160.8112236,1298162.225,1298162.4112236002,1298162.234,1298162.4214563,0.008999999845400453,1298162.225,1298162.296,1298162.4938329,1.671000000089407,1.682609299896285,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
844,query,0,1298162.296,1298162.4938329,1298163.8960000002,1298164.0938329,1298163.906,1298164.0920873,0.009999999776482582,1298163.8960000002,1298163.984,1298164.1713317,1.6879999998491257,1.6774987999815494,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
845,query,0,1298163.984,1298164.1713317,1298165.584,1298165.7713317,1298165.593,1298165.7806118,0.009000000078231096,1298165.584,1298165.656,1298165.8557002,1.672000000020489,1.684368500020355,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
846,query,0,1298165.656,1298165.8557002,1298167.256,1298167.4557002,1298167.265,1298167.4532112,0.008999999845400453,1298167.256,1298167.343,1298167.5386698,1.6870000001508743,1.6829695999622345,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
847,query,0,1298167.343,1298167.5386698,1298168.9430000002,1298169.1386698,1298168.953,1298169.1408854,0.009999999776482582,1298168.9430000002,1298169.015,1298169.2149608,1.6719999997876585,1.67629100009799,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
848,query,0,1298169.015,1298169.2149608,1298170.615,1298170.8149608,1298170.625,1298170.8123959,0.010000000009313226,1298170.615,1298170.703,1298170.8894462,1.6880000000819564,1.6744854000862688,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
849,query,0,1298170.703,1298170.8894462,1298172.303,1298172.4894462002,1298172.312,1298172.4995758,0.008999999845400453,1298172.303,1298172.375,1298172.5750591,1.672000000020489,1.6856128999497741,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
850,query,0,1298172.375,1298172.5750591,1298173.975,1298174.1750591001,1298173.984,1298174.1721571,0.008999999845400453,1298173.975,1298174.046,1298174.2380765,1.671000000089407,1.6630173998419195,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
851,query,0,1298174.046,1298174.2380765,1298175.6460000002,1298175.8380765,1298175.656,1298175.8436419,0.009999999776482582,1298175.6460000002,1298175.734,1298175.9215766,1.6879999998491257,1.6835001001600176,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
852,query,0,1298175.734,1298175.9215766,1298177.334,1298177.5215766001,1298177.343,1298177.5304137,0.009000000078231096,1298177.334,1298177.421,1298177.6127128,1.6870000001508743,1.6911361999809742,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
853,query,0,1298177.421,1298177.6127128,1298179.0210000002,1298179.2127128001,1298179.031,1298179.2167486,0.009999999776482582,1298179.0210000002,1298179.093,1298179.2900759,1.672000000020489,1.6773630999960005,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
854,query,0,1298179.093,1298179.2900759,1298180.6930000002,1298180.8900759001,1298180.703,1298180.8910381,0.009999999776482582,1298180.6930000002,1298180.781,1298180.9709333,1.6879999998491257,1.680857399944216,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
855,query,0,1298180.781,1298180.9709333,1298182.381,1298182.5709333,1298182.39,1298182.5775045,0.008999999845400453,1298182.381,1298182.468,1298182.6544609,1.6870000001508743,1.6835276000201702,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
856,query,0,1298182.468,1298182.6544609,1298184.0680000002,1298184.2544609,1298184.078,1298184.2648128,0.009999999776482582,1298184.0680000002,1298184.156,1298184.3490378,1.6879999998491257,1.6945768999867141,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
857,query,0,1298184.156,1298184.3490378,1298185.756,1298185.9490378,1298185.765,1298185.9534176,0.008999999845400453,1298185.756,1298185.828,1298186.0217877,1.672000000020489,1.672749900026247,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
858,query,0,1298185.828,1298186.0217877,1298187.428,1298187.6217877,1298187.437,1298187.624156,0.008999999845400453,1298187.428,1298187.531,1298187.7226265,1.702999999979511,1.7008388000540435,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
859,query,0,1298187.531,1298187.7226265,1298189.131,1298189.3226265002,1298189.14,1298189.3267358,0.008999999845400453,1298189.131,1298189.218,1298189.4055532,1.6870000001508743,1.6829266999848187,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
860,query,0,1298189.218,1298189.4055532,1298190.8180000002,1298191.0055532001,1298190.828,1298191.0145182,0.009999999776482582,1298190.8180000002,1298190.89,1298191.0895264,1.6719999997876585,1.6839731999207288,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
861,query,0,1298190.89,1298191.0895264,1298192.49,1298192.6895264,1298192.5,1298192.6859629,0.010000000009313226,1298192.49,1298192.562,1298192.7482964,1.672000000020489,1.6587700000964105,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
862,query,0,1298192.562,1298192.7482964,1298194.162,1298194.3482964002,1298194.171,1298194.3579676,0.009000000078231096,1298194.162,1298194.218,1298194.4172766,1.6560000001918525,1.668980199843645,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
863,query,0,1298194.218,1298194.4172766,1298195.8180000002,1298196.0172766,1298195.828,1298196.0148156,0.009999999776482582,1298195.8180000002,1298195.89,1298196.0902393,1.6719999997876585,1.6729627000167966,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
864,query,0,1298195.89,1298196.0902393,1298197.49,1298197.6902393,1298197.5,1298197.6856021,0.010000000009313226,1298197.49,1298197.562,1298197.7589764,1.672000000020489,1.6687370999716222,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
865,query,0,1298197.562,1298197.7589764,1298199.162,1298199.3589764,1298199.171,1298199.3580913,0.009000000078231096,1298199.162,1298199.218,1298199.4134883,1.6560000001918525,1.654511900153011,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
866,query,0,1298199.218,1298199.4134883,1298200.8180000002,1298201.0134883001,1298200.828,1298201.013877,0.009999999776482582,1298200.8180000002,1298200.89,1298201.0884777,1.6719999997876585,1.6749893999658525,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
867,query,0,1298200.89,1298201.0884777,1298202.49,1298202.6884777,1298202.5,1298202.6879362,0.010000000009313226,1298202.49,1298202.562,1298202.7598183,1.672000000020489,1.6713405998889357,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
868,query,0,1298202.562,1298202.7598183,1298204.162,1298204.3598183,1298204.171,1298204.3584374,0.009000000078231096,1298204.162,1298204.218,1298204.420083,1.6560000001918525,1.6602647001855075,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
869,query,0,1298204.218,1298204.420083,1298205.8180000002,1298206.0200830002,1298205.828,1298206.014035,0.009999999776482582,1298205.8180000002,1298205.89,1298206.0876711,1.6719999997876585,1.6675880998373032,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
870,query,0,1298205.89,1298206.0876711,1298207.49,1298207.6876711,1298207.5,1298207.6866365,0.010000000009313226,1298207.49,1298207.578,1298207.7736707,1.6880000000819564,1.6859995999839157,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
871,query,0,1298207.578,1298207.7736707,1298209.178,1298209.3736707,1298209.187,1298209.3737789,0.008999999845400453,1298209.178,1298209.234,1298209.4332139,1.6559999999590218,1.6595432001631707,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
872,query,0,1298209.234,1298209.4332139,1298210.834,1298211.0332139002,1298210.843,1298211.0302353,0.009000000078231096,1298210.834,1298210.906,1298211.1073111,1.672000000020489,1.6740971999242902,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
873,query,0,1298210.906,1298211.1073111,1298212.506,1298212.7073111,1298212.515,1298212.7015994,0.008999999845400453,1298212.506,1298212.578,1298212.7695263,1.672000000020489,1.6622152000200003,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
874,query,0,1298212.578,1298212.7695263,1298214.178,1298214.3695263,1298214.187,1298214.3747671,0.008999999845400453,1298214.178,1298214.281,1298214.4778795,1.702999999979511,1.7083531999960542,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
875,query,0,1298214.281,1298214.4778795,1298215.881,1298216.0778795,1298215.89,1298216.07703,0.008999999845400453,1298215.881,1298215.953,1298216.1477516,1.672000000020489,1.6698720999993384,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
876,query,0,1298215.953,1298216.1477516,1298217.553,1298217.7477516,1298217.562,1298217.7486834,0.008999999845400453,1298217.553,1298217.64,1298217.8344734,1.6869999999180436,1.6867217998951674,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
877,query,0,1298217.64,1298217.8344734,1298219.24,1298219.4344734,1298219.25,1298219.4367199,0.010000000009313226,1298219.24,1298219.312,1298219.5034363,1.672000000020489,1.6689629000611603,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
878,query,0,1298219.312,1298219.5034363,1298220.912,1298221.1034363,1298220.921,1298221.1081797,0.009000000078231096,1298220.912,1298220.984,1298221.1718442,1.672000000020489,1.668407900026068,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
879,query,0,1298220.984,1298221.1718442,1298222.584,1298222.7718442,1298222.593,1298222.7818436,0.009000000078231096,1298222.584,1298222.656,1298222.8550572,1.672000000020489,1.683212999952957,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
880,query,0,1298222.656,1298222.8550572,1298224.256,1298224.4550572,1298224.265,1298224.4534254,0.008999999845400453,1298224.256,1298224.328,1298224.5270842,1.672000000020489,1.6720269999932498,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
881,query,0,1298224.328,1298224.5270842,1298225.928,1298226.1270842,1298225.937,1298226.1230501,0.008999999845400453,1298225.928,1298225.984,1298226.1832221,1.6559999999590218,1.6561378999613225,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
882,query,0,1298225.984,1298226.1832221,1298227.584,1298227.7832221,1298227.593,1298227.7806973,0.009000000078231096,1298227.584,1298227.656,1298227.8572445,1.672000000020489,1.674022400053218,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
883,query,0,1298227.656,1298227.8572445,1298229.256,1298229.4572445,1298229.265,1298229.4516894,0.008999999845400453,1298229.256,1298229.343,1298229.5316181,1.6870000001508743,1.6743735999334604,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
884,query,0,1298229.343,1298229.5316181,1298230.9430000002,1298231.1316181,1298230.953,1298231.1419439,0.009999999776482582,1298230.9430000002,1298231.031,1298231.2222552,1.6879999998491257,1.6906371000222862,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
